Track_Artists,duration_ms,id,Track_Name,Album_ID,total_tracks,Album_Name,release_date,Album_Artists,Producer,Producer_ID,_merge
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",272869,2EPOgSRhA90xWGVtNZwEv8,Tu Har Lamha,6mJIpY6r2SzZbLN3ClYCbb,11,Khamoshiyan (Original Motion Picture Soundtrack),2014-12-29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}]",Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",289012,0PxMHdQ6bSz9q0eJj3kJzb,Baatein Ye Kabhi Na - Male,6mJIpY6r2SzZbLN3ClYCbb,11,Khamoshiyan (Original Motion Picture Soundtrack),2014-12-29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}]",Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",150712,5HXKC64VpO66LRLFVZX0NP,Khamoshiyan - Unplugged,6mJIpY6r2SzZbLN3ClYCbb,11,Khamoshiyan (Original Motion Picture Soundtrack),2014-12-29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}]",Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",258000,3StrixzpZaPTVaYFFEyMaU,Tu Har Lamha - Remix by DJ Angel,6mJIpY6r2SzZbLN3ClYCbb,11,Khamoshiyan (Original Motion Picture Soundtrack),2014-12-29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kkQthS9OLpK4UqNWYqoVl'}, 'href': 'https://api.spotify.com/v1/artists/2kkQthS9OLpK4UqNWYqoVl', 'id': '2kkQthS9OLpK4UqNWYqoVl', 'name': 'Jeet Gannguli', 'type': 'artist', 'uri': 'spotify:artist:2kkQthS9OLpK4UqNWYqoVl'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5HgB3r11CTMckYeopesztP'}, 'href': 'https://api.spotify.com/v1/artists/5HgB3r11CTMckYeopesztP', 'id': '5HgB3r11CTMckYeopesztP', 'name': 'Bobby-Imran', 'type': 'artist', 'uri': 'spotify:artist:5HgB3r11CTMckYeopesztP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0E02VcvA5p1ndkLdqWD5JB'}, 'href': 'https://api.spotify.com/v1/artists/0E02VcvA5p1ndkLdqWD5JB', 'id': '0E02VcvA5p1ndkLdqWD5JB', 'name': 'Ankit Tiwari', 'type': 'artist', 'uri': 'spotify:artist:0E02VcvA5p1ndkLdqWD5JB'}]",Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4OFVqZNj0INA51VvzK3Lgw'}, 'href': 'https://api.spotify.com/v1/artists/4OFVqZNj0INA51VvzK3Lgw', 'id': '4OFVqZNj0INA51VvzK3Lgw', 'name': 'Aakanksha Sharma', 'type': 'artist', 'uri': 'spotify:artist:4OFVqZNj0INA51VvzK3Lgw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4cAERazLlAzVGA10ORWaUP'}, 'href': 'https://api.spotify.com/v1/artists/4cAERazLlAzVGA10ORWaUP', 'id': '4cAERazLlAzVGA10ORWaUP', 'name': 'Manoj Muntashir', 'type': 'artist', 'uri': 'spotify:artist:4cAERazLlAzVGA10ORWaUP'}]",292127,2QFBJGJOGEjDYCiPXErKoT,Dhal Jaun Main by Arijit Singh,78QGeq3kPu6bBNpYXUAR60,11,Rustom (Original Motion Picture Soundtrack),2016-07-15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",Various Artists,0LyfQWJT6nXafLPZqxe9Of,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3yMmYEklQ7gLOZXEFNd3xr'}, 'href': 'https://api.spotify.com/v1/artists/3yMmYEklQ7gLOZXEFNd3xr', 'id': '3yMmYEklQ7gLOZXEFNd3xr', 'name': 'Palak Muchhal', 'type': 'artist', 'uri': 'spotify:artist:3yMmYEklQ7gLOZXEFNd3xr'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4cAERazLlAzVGA10ORWaUP'}, 'href': 'https://api.spotify.com/v1/artists/4cAERazLlAzVGA10ORWaUP', 'id': '4cAERazLlAzVGA10ORWaUP', 'name': 'Manoj Muntashir', 'type': 'artist', 'uri': 'spotify:artist:4cAERazLlAzVGA10ORWaUP'}]",207751,190P8pyw8J4gr6ygwUlG3z,Dekha Hazaro Dafaa,78QGeq3kPu6bBNpYXUAR60,11,Rustom (Original Motion Picture Soundtrack),2016-07-15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",Various Artists,0LyfQWJT6nXafLPZqxe9Of,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6'}, 'href': 'https://api.spotify.com/v1/artists/09UmIX92EUH9hAK4bxvHx6', 'id': '09UmIX92EUH9hAK4bxvHx6', 'name': 'Mithoon', 'type': 'artist', 'uri': 'spotify:artist:09UmIX92EUH9hAK4bxvHx6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2pGRniGOJSOvYoK3dGaBb8'}, 'href': 'https://api.spotify.com/v1/artists/2pGRniGOJSOvYoK3dGaBb8', 'id': '2pGRniGOJSOvYoK3dGaBb8', 'name': 'Sayeed Quadri', 'type': 'artist', 'uri': 'spotify:artist:2pGRniGOJSOvYoK3dGaBb8'}]",231562,37ggbGIS7Dv3WSCeKHcuXo,Khairiyat,5Oxg8wfDhPIrEBM9Yz7ilI,11,Gadar 2 (Original Motion Picture Soundtrack),2023-08-05,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6'}, 'href': 'https://api.spotify.com/v1/artists/09UmIX92EUH9hAK4bxvHx6', 'id': '09UmIX92EUH9hAK4bxvHx6', 'name': 'Mithoon', 'type': 'artist', 'uri': 'spotify:artist:09UmIX92EUH9hAK4bxvHx6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0AWYFpUfZxzxKUgN5k0GrQ'}, 'href': 'https://api.spotify.com/v1/artists/0AWYFpUfZxzxKUgN5k0GrQ', 'id': '0AWYFpUfZxzxKUgN5k0GrQ', 'name': 'Uttam Singh', 'type': 'artist', 'uri': 'spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ'}]",Mithoon,09UmIX92EUH9hAK4bxvHx6,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6'}, 'href': 'https://api.spotify.com/v1/artists/09UmIX92EUH9hAK4bxvHx6', 'id': '09UmIX92EUH9hAK4bxvHx6', 'name': 'Mithoon', 'type': 'artist', 'uri': 'spotify:artist:09UmIX92EUH9hAK4bxvHx6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2pGRniGOJSOvYoK3dGaBb8'}, 'href': 'https://api.spotify.com/v1/artists/2pGRniGOJSOvYoK3dGaBb8', 'id': '2pGRniGOJSOvYoK3dGaBb8', 'name': 'Sayeed Quadri', 'type': 'artist', 'uri': 'spotify:artist:2pGRniGOJSOvYoK3dGaBb8'}]",304133,11qnwt18ZckPqchzK2I3U7,Dil Jhoom,5Oxg8wfDhPIrEBM9Yz7ilI,11,Gadar 2 (Original Motion Picture Soundtrack),2023-08-05,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/09UmIX92EUH9hAK4bxvHx6'}, 'href': 'https://api.spotify.com/v1/artists/09UmIX92EUH9hAK4bxvHx6', 'id': '09UmIX92EUH9hAK4bxvHx6', 'name': 'Mithoon', 'type': 'artist', 'uri': 'spotify:artist:09UmIX92EUH9hAK4bxvHx6'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0AWYFpUfZxzxKUgN5k0GrQ'}, 'href': 'https://api.spotify.com/v1/artists/0AWYFpUfZxzxKUgN5k0GrQ', 'id': '0AWYFpUfZxzxKUgN5k0GrQ', 'name': 'Uttam Singh', 'type': 'artist', 'uri': 'spotify:artist:0AWYFpUfZxzxKUgN5k0GrQ'}]",Mithoon,09UmIX92EUH9hAK4bxvHx6,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yMmYEklQ7gLOZXEFNd3xr'}, 'href': 'https://api.spotify.com/v1/artists/3yMmYEklQ7gLOZXEFNd3xr', 'id': '3yMmYEklQ7gLOZXEFNd3xr', 'name': 'Palak Muchhal', 'type': 'artist', 'uri': 'spotify:artist:3yMmYEklQ7gLOZXEFNd3xr'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",304899,6Vzv2hbryMUvc8u7Wv1JLJ,"Chahun Main Ya Naa (From ""Aashiqui 2"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",260590,0wZnWz8q5WEeAUHAY8UU9Y,"Humdard (From ""Ek Villain"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",261974,3SlzU3OAffqeOt6wwX6mSq,"Tum Hi Ho (From ""Aashiqui 2"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0T1CMVkqffHlqEk4BcAph1'}, 'href': 'https://api.spotify.com/v1/artists/0T1CMVkqffHlqEk4BcAph1', 'id': '0T1CMVkqffHlqEk4BcAph1', 'name': 'Tulsi Kumar', 'type': 'artist', 'uri': 'spotify:artist:0T1CMVkqffHlqEk4BcAph1'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",306511,4Rv4Qq5Tz9XM0JW5RaM8xl,"Hum Mar Jayenge (From ""Aashiqui 2"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3yMmYEklQ7gLOZXEFNd3xr'}, 'href': 'https://api.spotify.com/v1/artists/3yMmYEklQ7gLOZXEFNd3xr', 'id': '3yMmYEklQ7gLOZXEFNd3xr', 'name': 'Palak Muchhal', 'type': 'artist', 'uri': 'spotify:artist:3yMmYEklQ7gLOZXEFNd3xr'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",266069,4M3j7BVtdDnp3HOBrHSSot,"Meri Aashiqui (From ""Aashiqui 2"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",295798,4LrrOBgHGJNvRfmq2FRFBM,"Milne Hai Mujhse Aayi (From ""Aashiqui 2"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0qpsFfOT3SmdGmnyV6rOhS'}, 'href': 'https://api.spotify.com/v1/artists/0qpsFfOT3SmdGmnyV6rOhS', 'id': '0qpsFfOT3SmdGmnyV6rOhS', 'name': 'Meet Bros.', 'type': 'artist', 'uri': 'spotify:artist:0qpsFfOT3SmdGmnyV6rOhS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/62RUJAVFb2U8n54mYnZAmS'}, 'href': 'https://api.spotify.com/v1/artists/62RUJAVFb2U8n54mYnZAmS', 'id': '62RUJAVFb2U8n54mYnZAmS', 'name': 'Roach Killa', 'type': 'artist', 'uri': 'spotify:artist:62RUJAVFb2U8n54mYnZAmS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0hGQWrfiQgeoFdvTnMqMKP'}, 'href': 'https://api.spotify.com/v1/artists/0hGQWrfiQgeoFdvTnMqMKP', 'id': '0hGQWrfiQgeoFdvTnMqMKP', 'name': 'Khushboo Grewal', 'type': 'artist', 'uri': 'spotify:artist:0hGQWrfiQgeoFdvTnMqMKP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",297752,2yceIuISRaicrwrBhO7kVG,"Girl I Need You (From ""Baaghi"")",6EHCTm248DJb77KFh7qfLj,20,Best Of Shraddha Kapoor,2017-03-03,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6vYL9RV6m4NECOJzbGRbbV'}, 'href': 'https://api.spotify.com/v1/artists/6vYL9RV6m4NECOJzbGRbbV', 'id': '6vYL9RV6m4NECOJzbGRbbV', 'name': 'Shraddha Kapoor', 'type': 'artist', 'uri': 'spotify:artist:6vYL9RV6m4NECOJzbGRbbV'}]",Shraddha Kapoor,6vYL9RV6m4NECOJzbGRbbV,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}]",287422,4jk4CaqBMBbMZhf3PuR1ai,Phir Kabhi,0UuTH5r9tyFJ2tqnvc1wWm,7,M.S.Dhoni - The Untold Story,2016-09-17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/76fuWYgIf3TVIopTs3vaJ6'}, 'href': 'https://api.spotify.com/v1/artists/76fuWYgIf3TVIopTs3vaJ6', 'id': '76fuWYgIf3TVIopTs3vaJ6', 'name': 'Amaal Mallik', 'type': 'artist', 'uri': 'spotify:artist:76fuWYgIf3TVIopTs3vaJ6'}]",Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,both
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw'}, 'href': 'https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw', 'id': '4YRxDV8wJFPHPTeXepOstw', 'name': 'Arijit Singh', 'type': 'artist', 'uri': 'spotify:artist:4YRxDV8wJFPHPTeXepOstw'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5UJ2sHO2ELrgW6aXeRLTQQ'}, 'href': 'https://api.spotify.com/v1/artists/5UJ2sHO2ELrgW6aXeRLTQQ', 'id': '5UJ2sHO2ELrgW6aXeRLTQQ', 'name': 'Chinmayi', 'type': 'artist', 'uri': 'spotify:artist:5UJ2sHO2ELrgW6aXeRLTQQ'}]",280161,3uL1IBFhg52VcQqOwAG01E,Mast Magan,4PmYasI57t8uJJAOt0zKud,6,2 States,2014-03-14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0L5GV6LN8SWWUWIdBbTLTZ'}, 'href': 'https://api.spotify.com/v1/artists/0L5GV6LN8SWWUWIdBbTLTZ', 'id': '0L5GV6LN8SWWUWIdBbTLTZ', 'name': 'Shankar-Ehsaan-Loy', 'type': 'artist', 'uri': 'spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ'}]",Shankar-Ehsaan-Loy,0L5GV6LN8SWWUWIdBbTLTZ,both
